# The audit baseline (tools/match/auditbaseline.py): what the name and comment audit of EA
# game code checked, fingerprinted at git tag audit-baseline-1 (every game function audited, 100%).
# baseline tag: audit-baseline-1
# One row per game function (kind fn) and per game source file (kind file: the comments outside
# functions, e.g. the unit header). audited_on: exact = the audit read byte-matching C; draft = it
# read our non-exact draft C (re-check the comments once the function matches). comments_sha /
# code_sha: hashes of the comments and of the comment-free code as audited. Not covered: struct
# field comments in headers (phase 3) and the names of globals, types, fields and parameters.
kind	address	unit	file	name	audited_on	tier	decision	comments	comments_sha	code_sha
fn	800AF140	AudReverb	src/AudReverb.c	fn_800AF140	exact	-	unnamed	0	da39a3ee5e6b	dbdf1b69ef60
fn	800AF144	AudReverb	src/AudReverb.c	fn_800AF144	exact	-	unnamed	2	4df2f96fcefe	da0a023f4293
fn	800AF224	AudReverb	src/AudReverb.c	fn_800AF224	exact	-	unnamed	0	da39a3ee5e6b	182ce4728515
fn	800AF264	AudReverb	src/AudReverb.c	fn_800AF264	exact	-	unnamed	3	1ab993fe3fbb	270b22b7e668
fn	800AF2D8	AudReverb	src/AudReverb.c	fn_800AF2D8	exact	-	unnamed	0	da39a3ee5e6b	5c9b4141bad5
fn	800AF2DC	AudReverb	src/AudReverb.c	fn_800AF2DC	exact	-	unnamed	0	da39a3ee5e6b	740d7cdd7791
fn	800AF31C	AudReverb	src/AudReverb.c	fn_800AF31C	exact	-	unnamed	0	da39a3ee5e6b	43be423dfe32
fn	800AF320	AudReverb	src/AudReverb.c	fn_800AF320	exact	-	unnamed	0	da39a3ee5e6b	e5e7afb7f9fe
fn	800A7AF0	AudTable	src/AudTable.c	fn_800A7AF0	exact	-	unnamed	0	da39a3ee5e6b	b1bf37094a6a
fn	800A7C24	AudTable	src/AudTable.c	fn_800A7C24	exact	-	unnamed	0	da39a3ee5e6b	155e2202bb4f
fn	800A7C2C	AudTable	src/AudTable.c	fn_800A7C2C	exact	-	unnamed	0	da39a3ee5e6b	c94cc2580269
fn	800A7C30	AudTable	src/AudTable.c	fn_800A7C30	exact	-	unnamed	1	6dca448f12a5	e3002af7f9fd
fn	800A7CA4	AudTable	src/AudTable.c	fn_800A7CA4	exact	-	unnamed	1	576b62c778a6	9ee2d4126fcb
fn	800A7E44	AudTable	src/AudTable.c	fn_800A7E44	exact	-	unnamed	1	cc6923c045c5	1a86fead9bb5
fn	800A7EA4	AudTable	src/AudTable.c	fn_800A7EA4	exact	-	unnamed	1	e73398872b8f	19e78b2b0fb6
fn	800A7F2C	AudTable	src/AudTable.c	fn_800A7F2C	exact	-	unnamed	1	ed86231d5471	a09c22e02cc9
fn	800A7FA8	AudTable	src/AudTable.c	fn_800A7FA8	exact	-	unnamed	2	250822ced603	ebae4936caee
fn	800A809C	AudTable	src/AudTable.c	fn_800A809C	exact	-	unnamed	2	291a51e4691f	fa653e7ffee5
fn	800A8134	AudTable	src/AudTable.c	fn_800A8134	exact	-	unnamed	2	b959f5dd676b	3129acf2b7fe
fn	800A8200	AudTable	src/AudTable.c	fn_800A8200	exact	-	unnamed	1	9e446ade08bd	1e7748f99886
fn	800A8248	AudTable	src/AudTable.c	fn_800A8248	exact	-	unnamed	0	da39a3ee5e6b	e1644c289357
fn	800A82CC	AudTable	src/AudTable.c	fn_800A82CC	exact	-	unnamed	0	da39a3ee5e6b	e73a93d83fca
fn	800A834C	AudTable	src/AudTable.c	fn_800A834C	exact	-	unnamed	0	da39a3ee5e6b	1610e5a87289
fn	800A8394	AudTable	src/AudTable.c	fn_800A8394	exact	-	unnamed	0	da39a3ee5e6b	4cc49708cf8f
fn	800A8424	AudTable	src/AudTable.c	fn_800A8424	exact	-	unnamed	1	e4ce129d7ab0	9e068f1804f8
fn	800A84A4	AudTable	src/AudTable.c	fn_800A84A4	exact	-	unnamed	1	0c84fdbf4afe	27f81093d411
fn	800A8524	AudTable	src/AudTable.c	fn_800A8524	exact	-	unnamed	0	da39a3ee5e6b	c93a1252a00a
fn	800A8584	AudTable	src/AudTable.c	fn_800A8584	exact	-	unnamed	0	da39a3ee5e6b	838419b91a59
fn	80050C2C	Ball	src/Ball.c	Physics_ForceBallInHole	exact	T1	renamed	1	38289c2473e7	4a7af963d794
fn	80050CAC	Ball	src/Ball.c	Physics_OutOfBounds	exact	T1	kept	2	fb8f1b3c7cff	ca108fda3c57
fn	80050D24	Ball	src/Ball.c	fn_80050D24_SetSimulating	exact	T3	tier3	1	f8f5605a6fda	7e2047b7e0df
fn	80050D2C	Ball	src/Ball.c	fn_80050D2C	exact	-	unnamed	0	da39a3ee5e6b	cc0f2acca74d
fn	80050D34	Ball	src/Ball.c	fn_80050D34	exact	-	unnamed	2	e95bb07746da	70b58ceed344
fn	80050DE4	Ball	src/Ball.c	fn_80050DE4	exact	-	unnamed	2	4e168344b944	98be5a6ec69e
fn	80050F44	Ball	src/Ball.c	fn_80050F44	exact	-	unnamed	1	4cb5b3c3c5e5	242e2a795f7f
fn	80050F88	Ball	src/Ball.c	Physics_EstimateShotPower	exact	T1	renamed	2	e91f4c233b59	1b56ba52bf7d
fn	800510EC	Ball	src/Ball.c	Physics_GetLiePowerPercentage	exact	T1	renamed	1	e1b519f278c6	ec9dc1bdd610
fn	80051124	Ball	src/Ball.c	fn_80051124	exact	-	unnamed	2	f492592b0e59	d57ec34a4ed9
fn	800511F0	Ball	src/Ball.c	fn_800511F0	exact	-	unnamed	1	03e029197133	7c8138e8e95f
fn	800512BC	Ball	src/Ball.c	Physics_GetShotData	exact	T1	kept	24	d6ec7405c92d	2fe77bb0125e
fn	80051A18	Ball	src/Ball.c	Physics_ThrowBall	exact	T1	renamed	1	bbab02268318	a407d6a8ba9f
fn	80051AF4	Ball	src/Ball.c	Physics_ShotImpact	exact	T1	renamed	3	f534a1f3429e	12f16e047768
fn	80051C84	Ball	src/Ball.c	fn_80051C84	exact	-	unnamed	1	223d5e7c623c	81df14e60998
fn	80051CD0	Ball	src/Ball.c	Ball_FlightStep	draft	T2	kept	6	07966d6f13ef	d6d94d0c707c
fn	80052088	Ball	src/Ball.c	Physics_GetSurfaceInfo	exact	T1	kept	7	31f09403fd88	ad65d76f8f65
fn	80052268	Ball	src/Ball.c	Physics_BallRollingandSlipping	exact	T1	renamed	5	1e1b5045067b	2a21caa32d92
fn	80052598	Ball	src/Ball.c	Physics_HandleCollision	draft	T1	kept	21	e5285ceb9190	a42559c939c9
fn	80053240	Ball	src/Ball.c	fn_80053240	exact	-	unnamed	4	57870d001bd2	c4bcaf1ea88a
fn	80053594	Ball	src/Ball.c	Ball_SetLie	exact	T2	kept	21	85e962afdeb2	d2787dfa4ca9
fn	800539F8	Ball	src/Ball.c	Physics_ProcessCollision	exact	T1	kept	8	939f1a1539ec	8c093cce5f08
fn	80053E98	Ball	src/Ball.c	fn_80053E98	exact	-	unnamed	5	2bf628374cc1	a0d3f9dd7efa
fn	80054040	Ball	src/Ball.c	fn_80054040	exact	-	unnamed	3	aba429b31a7d	aa2b6bd7d361
fn	8005418C	Ball	src/Ball.c	Physics_FixBallHeight	exact	T1	kept	4	110320a205f0	5a6708f3f21d
fn	80054340	Ball	src/Ball.c	Physics_StopBall	exact	T1	renamed	3	3bf00a3c0ef2	7dc49a5d1e15
fn	80054450	Ball	src/Ball.c	Physics_CheckTerrainCollisions	exact	T1	renamed	7	78448bcf75de	5eae0e54a5c2
fn	80054A10	Ball	src/Ball.c	Ball_DistanceToPin	exact	T2	kept	1	36253f98e79c	e6ab08d7e21f
fn	80054A6C	Ball	src/Ball.c	Physics_InitShotData	exact	T1	renamed	2	d1d845d2138a	f11665b78ae5
fn	80054AB0	Ball	src/Ball.c	Ball_CupPull	exact	T2	kept	6	176e3389a9a6	0a759cf7d413
fn	80054D28	Ball	src/Ball.c	Ball_GroundContact	exact	T2	kept	12	d484e5992d0e	8b39a7fb9454
fn	80055324	Ball	src/Ball.c	Physics_GetBallAltitude	exact	T1	renamed	4	7ace92239178	e8fc526666d8
fn	800554A8	Ball	src/Ball.c	Physics_QuickSimulate	exact	T1	renamed	5	77424e162d28	373210a353ef
fn	8005567C	Ball	src/Ball.c	Physics_Simulate	exact	T1	kept	2	c2d088802aa3	c50db62d2c3b
fn	800557B4	Ball	src/Ball.c	Ball_SimSeconds	exact	T2	kept	2	ce70fc755e51	419a04ff8889
fn	8005585C	Ball	src/Ball.c	fn_8005585C_SimForTime	exact	T3	tier3	0	da39a3ee5e6b	a9dfe9f2c69e
fn	8005587C	Ball	src/Ball.c	Physics_DropBall	exact	T1	kept	2	839236ca53d4	80db27e791ee
fn	800559BC	Ball	src/Ball.c	Physics_SetBallPosition	exact	T1	renamed	2	a66dd048ae7a	74d0bd1bf308
fn	80055AA8	Ball	src/Ball.c	Physics_InitBall	exact	T1	renamed	3	8ea413f17463	610a3b3608bd
fn	80055C1C	Ball	src/Ball.c	fn_80055C1C	exact	-	unnamed	0	da39a3ee5e6b	fe76d8eceb50
fn	80055C24	Ball	src/Ball.c	fn_80055C24	exact	-	unnamed	1	004a0e2baac7	e85762886ffb
fn	80055C40	Ball	src/Ball.c	fn_80055C40	exact	-	unnamed	2	4a422983a3b4	9f17cb2ab2b9
fn	80055CA4	Ball	src/Ball.c	fn_80055CA4	exact	-	unnamed	0	da39a3ee5e6b	2db0dc24b24c
fn	80055CAC	Ball	src/Ball.c	fn_80055CAC	exact	-	unnamed	1	8be7956bf2ef	5460fa400b74
fn	80055CC8	Ball	src/Ball.c	fn_80055CC8	exact	-	unnamed	0	da39a3ee5e6b	fd5d748208f8
fn	80055CD0	Ball	src/Ball.c	fn_80055CD0	exact	-	unnamed	2	cc1ffe1898ea	c65de78c33b7
fn	80055D34	Ball	src/Ball.c	fn_80055D34	exact	-	unnamed	0	da39a3ee5e6b	74708d2af608
fn	80055D3C	Ball	src/Ball.c	fn_80055D3C	exact	-	unnamed	0	da39a3ee5e6b	21c27edd9592
fn	80055D54	Ball	src/Ball.c	fn_80055D54	exact	-	unnamed	0	da39a3ee5e6b	0ebd7b789a30
fn	80055D6C	Ball	src/Ball.c	fn_80055D6C	exact	-	unnamed	0	da39a3ee5e6b	2149b27ea9ff
fn	80055D70	Ball	src/Ball.c	fn_80055D70	exact	-	unnamed	1	4dbfdb08ddc7	fe9059723b2c
fn	80055E10	Ball	src/Ball.c	fn_80055E10	exact	-	unnamed	0	da39a3ee5e6b	170766b1d3c2
fn	80055E1C	Ball	src/Ball.c	fn_80055E1C	exact	-	unnamed	0	da39a3ee5e6b	87baed43de15
fn	80055E28	Ball	src/Ball.c	fn_80055E28	exact	-	unnamed	0	da39a3ee5e6b	c5aeee77369f
fn	80055E7C	Ball	src/Ball.c	fn_80055E7C	exact	-	unnamed	1	56353e2ab242	cca9d061e644
fn	80055EA0	Ball	src/Ball.c	fn_80055EA0	exact	-	unnamed	1	56353e2ab242	24a25634f48f
fn	80055EC4	Ball	src/Ball.c	fn_80055EC4	exact	-	unnamed	1	56353e2ab242	1d1ce18ab9e1
fn	80055EF8	Ball	src/Ball.c	fn_80055EF8	exact	-	unnamed	1	56353e2ab242	76e11409be74
fn	80055F14	Ball	src/Ball.c	fn_80055F14	exact	-	unnamed	0	da39a3ee5e6b	869599a0a6de
fn	80055F18	Ball	src/Ball.c	fn_80055F18	exact	-	unnamed	0	da39a3ee5e6b	9f4431b9f2f8
fn	80055F1C	Ball	src/Ball.c	Wind_Get	exact	T2	kept	1	504272800141	e083a1c3066b
fn	80055F78	Ball	src/Ball.c	fn_80055F78	exact	-	unnamed	0	da39a3ee5e6b	2884e0fc06eb
fn	80055F80	Ball	src/Ball.c	fn_80055F80	exact	-	unnamed	0	da39a3ee5e6b	0ff834bdc412
fn	80055F88	Ball	src/Ball.c	Wind_Set	exact	T2	kept	1	334c2ccd38c2	e7aa6f07fa3f
fn	80055FC8	Ball	src/Ball.c	Wind_Generate	exact	T2	kept	3	1455d16fca51	e38f8ca8c376
fn	800561CC	Ball	src/Ball.c	fn_800561CC	exact	-	unnamed	1	d284cff3eb28	cf424f1073c8
fn	80056204	Ball	src/Ball.c	fn_80056204	exact	-	unnamed	0	da39a3ee5e6b	040343145599
fn	80056208	Ball	src/Ball.c	fn_80056208	exact	-	unnamed	0	da39a3ee5e6b	94e0dfefed8e
fn	80099ED8	BootCourse	src/BootCourse.c	DEMO_Start	exact	T1	renamed	3	453bba56fd10	3b2be839b6ac
fn	8009A16C	BootCourse	src/BootCourse.c	fn_8009A16C	exact	-	unnamed	0	da39a3ee5e6b	96fe53d8cf42
fn	8009A180	BootCourse	src/BootCourse.c	fn_8009A180	exact	-	unnamed	0	da39a3ee5e6b	e3d923be8fb3
fn	8009A1EC	BootCourse	src/BootCourse.c	fn_8009A1EC	exact	-	unnamed	0	da39a3ee5e6b	46e7fb08cf06
fn	8009A1F4	BootCourse	src/BootCourse.c	DEMO_Restore	exact	T1	renamed	1	9f7345a383d3	6e66d20c1f56
fn	80076158	ByteSwap	src/ByteSwap.c	BYTESWAP_SWAPDATA	exact	T1	renamed	3	8fe6868c9897	580b1e03eb02
fn	800763B4	ByteSwap	src/ByteSwap.c	fn_800763B4	exact	-	unnamed	0	da39a3ee5e6b	ae3c57630ebb
fn	800763B8	ByteSwap	src/ByteSwap.c	fn_800763B8	exact	-	unnamed	0	da39a3ee5e6b	cd00216bcc9d
fn	800D256C	Calendar	src/Calendar.c	IsLeapYear	exact	T1	renamed	2	05a3ce66db5b	be4be911db57
fn	800D25D4	Calendar	src/Calendar.c	DaysInYear	exact	T1	renamed	1	1831f8ee31d8	9b748e221aa1
fn	800D2608	Calendar	src/Calendar.c	CalDate_GetDay	exact	T1	renamed	1	ee78b448bd43	a9a6e5fc28af
fn	800D2640	Calendar	src/Calendar.c	CalDate_GetMonth	exact	T1	renamed	1	a81ec29f6089	543daed48628
fn	800D2678	Calendar	src/Calendar.c	CalDate_SetMDY	exact	T1	renamed	1	870f9eebaada	469785714fcf
fn	800D2714	Calendar	src/Calendar.c	CalDate_GetMDY	exact	T1	renamed	2	86ba5162402f	97b95a5cb1de
fn	800D27CC	Calendar	src/Calendar.c	CalDate_AddDays	exact	T1	renamed	1	0ea55965a7da	7fe019c6bf92
fn	800D27E0	Calendar	src/Calendar.c	CalDate_GetDayOfWeek	exact	T1	renamed	1	4c6a2b52c401	a1b3e470d55c
fn	800D2814	Calendar	src/Calendar.c	DaysInMonth	exact	T1	renamed	1	0df929138df8	1ab62943bc64
fn	800D2884	Calendar	src/Calendar.c	CalDate_GetPrevMonth	exact	T1	renamed	1	dcc42b274720	ff6068c1a2b8
fn	800D28B0	Calendar	src/Calendar.c	CalDate_GetNextMonth	exact	T1	renamed	1	4764ab10e9e3	0efa1d9aa0fd
fn	800D28DC	Calendar	src/Calendar.c	CalDate_ToString	exact	T1	renamed	1	a5777e3a6cb7	7e3692d969fc
fn	800D293C	Calendar	src/Calendar.c	CalDate_ToStringMD	exact	T1	renamed	1	94e82bfdcba7	046d7f1b37fb
fn	800D2994	Calendar	src/Calendar.c	CalDate_GetToday	exact	T1	renamed	1	88e9ff6c1981	2c7de977af95
fn	80111F58	CalendarScreen	src/CalendarScreen.c	fn_80111F58	exact	-	unnamed	2	d6a46b6ec039	3b6c4abca3e2
fn	80112020	CalendarScreen	src/CalendarScreen.c	fn_80112020	exact	-	unnamed	0	da39a3ee5e6b	0f62c3f20331
fn	8011206C	CalendarScreen	src/CalendarScreen.c	fn_8011206C	exact	-	unnamed	1	3b83fdb2ae62	6aef59190bb5
fn	80112130	CalendarScreen	src/CalendarScreen.c	fn_80112130	exact	-	unnamed	1	ba035ab4b0fa	70857744abcd
fn	80112154	CalendarScreen	src/CalendarScreen.c	fn_80112154	exact	-	unnamed	1	59c4be460bdc	bad654122d99
fn	801121D4	CalendarScreen	src/CalendarScreen.c	fn_801121D4	exact	-	unnamed	1	b77a13a18321	d6cf5a9df095
fn	80112254	CalendarScreen	src/CalendarScreen.c	fn_80112254	exact	-	unnamed	0	da39a3ee5e6b	2700b4125d84
fn	80112290	CalendarScreen	src/CalendarScreen.c	fn_80112290	exact	-	unnamed	1	6287500d95a2	a927967bc21f
fn	801122D8	CalendarScreen	src/CalendarScreen.c	fn_801122D8	exact	-	unnamed	1	a93e4a32fbf1	5d1545126564
fn	80112384	CalendarScreen	src/CalendarScreen.c	fn_80112384	exact	-	unnamed	2	0fbc1c1f2161	4aa82e6e83d9
fn	80112438	CalendarScreen	src/CalendarScreen.c	fn_80112438	exact	-	unnamed	0	da39a3ee5e6b	14bb43a018fa
fn	8011243C	CalendarScreen	src/CalendarScreen.c	fn_8011243C	exact	-	unnamed	0	da39a3ee5e6b	de32b2cd3a78
fn	8011247C	CalendarScreen	src/CalendarScreen.c	fn_8011247C	exact	-	unnamed	0	da39a3ee5e6b	384ab5dde815
fn	801124D0	CalendarScreen	src/CalendarScreen.c	fn_801124D0	exact	-	unnamed	1	0538b5a2b5b3	df9efcad8234
fn	80112548	CalendarScreen	src/CalendarScreen.c	fn_80112548	exact	-	unnamed	1	d26fa084a51e	873f6a387ac7
fn	80112580	CalendarScreen	src/CalendarScreen.c	fn_80112580	exact	-	unnamed	0	da39a3ee5e6b	67eeaa4b8b00
fn	801125B8	CalendarScreen	src/CalendarScreen.c	fn_801125B8	exact	-	unnamed	0	da39a3ee5e6b	6a9c13010342
fn	801125E0	CalendarScreen	src/CalendarScreen.c	fn_801125E0	exact	-	unnamed	0	da39a3ee5e6b	16cde68cba55
fn	800C7480	CamSpline	src/CamSpline.c	fn_800C7480	exact	-	unnamed	3	59afaeca4f7b	6d056dda93e6
fn	800C7898	CamSpline	src/CamSpline.c	fn_800C7898	exact	-	unnamed	1	608644726dc7	ea2a52de326e
fn	800C7970	CamSpline	src/CamSpline.c	fn_800C7970	exact	-	unnamed	2	3cafaf2f3b82	88c3d2cdc428
fn	800C79BC	CamSpline	src/CamSpline.c	fn_800C79BC	exact	-	unnamed	1	861a0b9fc5ec	aac864f147d0
fn	800C7A9C	CamSpline	src/CamSpline.c	fn_800C7A9C	draft	-	unnamed	3	98e3fbffb716	f7c5e9b14607
fn	800C7D14	CamSpline	src/CamSpline.c	fn_800C7D14	exact	-	unnamed	2	32345de2aefd	09c43c4b4cdc
fn	800C7E50	CamSpline	src/CamSpline.c	fn_800C7E50	exact	-	unnamed	3	62f5e2fedbf3	60b32421bfb9
fn	800C8068	CamSpline	src/CamSpline.c	fn_800C8068	exact	-	unnamed	1	56353e2ab242	7f93606e7321
fn	800957FC	CharAnim	src/CharAnim.c	fn_800957FC	exact	-	unnamed	2	978e2448767d	e8d51faec548
fn	800958EC	CharAnim	src/CharAnim.c	fn_800958EC	exact	-	unnamed	0	da39a3ee5e6b	8e2d56627292
fn	800958F8	CharAnim	src/CharAnim.c	fn_800958F8	exact	-	unnamed	6	b82adbbcfa2e	68ce9095edd4
fn	80095B4C	CharAnim	src/CharAnim.c	CharacterState_AddSKABlendData	exact	T1	kept	6	86af760c32b1	3b95c12f4c44
fn	80095FD0	CharAnim	src/CharAnim.c	fn_80095FD0	exact	-	unnamed	6	9a31f6d2da48	7e3e83fb0996
fn	8009622C	CharAnim	src/CharAnim.c	fn_8009622C	exact	-	unnamed	2	a57310f254ce	bf6fd4e13e98
fn	800962F8	CharAnim	src/CharAnim.c	fn_800962F8	exact	-	unnamed	1	e500f1e45bfe	8745dbf3bcbf
fn	80096338	CharAnim	src/CharAnim.c	fn_80096338	exact	-	unnamed	1	22c399b6843e	3ae66a2721e3
fn	8009637C	CharAnim	src/CharAnim.c	fn_8009637C	exact	-	unnamed	0	da39a3ee5e6b	e35e46940856
fn	80096398	CharAnim	src/CharAnim.c	CharacterState_UpdateFidgetState	exact	T1	renamed	3	703cfabc884c	416685f5d0bd
fn	80096508	CharAnim	src/CharAnim.c	fn_80096508	exact	-	unnamed	0	da39a3ee5e6b	54dd4aa5d8a6
fn	80096530	CharAnim	src/CharAnim.c	CharacterState_UpdateGameEmotionState	exact	T1	renamed	1	38f595a8463f	55f488ad9cc8
fn	800965DC	CharAnim	src/CharAnim.c	CharacterState_SetTapInState	exact	T1	renamed	4	d76ee02e5d46	c9f3fc0382ca
fn	80096690	CharAnim	src/CharAnim.c	CharacterState_UpdateSKAState	exact	T1	kept	3	6d2691fc0952	493ed317f149
fn	80096F0C	CharAnim	src/CharAnim.c	fn_80096F0C	exact	-	unnamed	6	e17fbd65bae1	6a7073878a27
fn	800971B8	CharAnim	src/CharAnim.c	fn_800971B8	exact	-	unnamed	1	a79ce509dde6	9eb639a5f4e9
fn	8010D454	CharSliders	src/CharSliders.c	CharSlider_Free	exact	T1	renamed	1	7051ddd8e6fa	b0c777c95849
fn	8010D5BC	CharSliders	src/CharSliders.c	CharSlider_CreateDefinitionsFromMem	exact	T1	kept	7	c7278dad23db	3542ef286556
fn	8010DC94	CharSliders	src/CharSliders.c	CharSlider_GetSliderIndex	exact	T1	renamed	1	078bad88fec7	5d435bdd6a60
fn	8010DCE8	CharSliders	src/CharSliders.c	CharSlider_ResetGameSettings	exact	T1	renamed	1	250761f7c0ca	7bf54ce17363
fn	8010DD4C	CharSliders	src/CharSliders.c	CharSlider_SetInitialVirtualValues	exact	T1	renamed	1	c62c6759f23e	df1b4b6eb787
fn	8010DE04	CharSliders	src/CharSliders.c	CharSlider_ClampVirtualValues	exact	T1	renamed	1	070b58e36edc	42ded3dec5b5
fn	8010DE60	CharSliders	src/CharSliders.c	CharSlider_NormalizePairs	exact	T1	renamed	1	25f15892b50b	c3706298c451
fn	8010DF8C	CharSliders	src/CharSliders.c	CharSlider_PropogateEffects	exact	T1	renamed	2	6f32f9db9994	a54726aca86f
fn	8010E194	CharSliders	src/CharSliders.c	fn_8010E194	exact	-	unnamed	1	7f72f107245d	de66c367c314
fn	8010E224	CharSliders	src/CharSliders.c	fn_8010E224	exact	-	unnamed	1	34b815ca6040	6e52636d9377
fn	8010E35C	CharSliders	src/CharSliders.c	fn_8010E35C	exact	-	unnamed	1	0c34f96ebd9b	ddede08ab910
fn	8010E4DC	CharSliders	src/CharSliders.c	CharSlider_UpdateCharacterBasedOnSliderValues	exact	T1	renamed	1	1c6fb9c50635	43882f975ae0
fn	80012ED0	Code80012ED0	src/Code80012ED0.c	fn_80012ED0	exact	-	unnamed	0	da39a3ee5e6b	114be587eee4
fn	80012ED8	Code80012ED0	src/Code80012ED0.c	fn_80012ED8	exact	-	unnamed	0	da39a3ee5e6b	2d492efe137f
fn	80012EE0	Code80012ED0	src/Code80012ED0.c	fn_80012EE0	exact	-	unnamed	0	da39a3ee5e6b	62b523fea14c
fn	80012EE8	Code80012ED0	src/Code80012ED0.c	fn_80012EE8	exact	-	unnamed	0	da39a3ee5e6b	14ad314e8aca
fn	80012EF0	Code80012ED0	src/Code80012ED0.c	fn_80012EF0	exact	-	unnamed	0	da39a3ee5e6b	1843ff0e6464
fn	80012EF8	Code80012ED0	src/Code80012ED0.c	fn_80012EF8	exact	-	unnamed	0	da39a3ee5e6b	a988cce83d4c
fn	80012F18	Code80012ED0	src/Code80012ED0.c	fn_80012F18	exact	-	unnamed	0	da39a3ee5e6b	30f80633877e
fn	80012F34	Code80012ED0	src/Code80012ED0.c	fn_80012F34	exact	-	unnamed	0	da39a3ee5e6b	6694c064cd02
fn	80012F50	Code80012ED0	src/Code80012ED0.c	fn_80012F50	exact	-	unnamed	1	fcbe370ff7d5	56f6159e0905
fn	80012FA0	Code80012ED0	src/Code80012ED0.c	fn_80012FA0	exact	-	unnamed	0	da39a3ee5e6b	6239a7b28121
fn	80067710	Code80067710	src/Code80067710.c	fn_80067710	exact	-	unnamed	3	e9950858035a	08ae20b6fca4
fn	8006795C	Code80067710	src/Code80067710.c	SitDev_ProcessEventQueue	exact	T1	renamed	2	2f42caa3c941	b799c7c0a67f
fn	80067B1C	Code80067710	src/Code80067710.c	fn_80067B1C	exact	-	unnamed	1	f8bb3bd94e4a	efbc952bb3ae
fn	80067B5C	Code80067710	src/Code80067710.c	fn_80067B5C	exact	-	unnamed	1	56353e2ab242	2823f33ee833
fn	8006F154	Code8006F154	src/Code8006F154.c	fn_8006F154	exact	-	unnamed	1	57e97e3a9d67	920eaa7349e8
fn	8006F334	Code8006F154	src/Code8006F154.c	fn_8006F334	exact	-	unnamed	1	cc3237d3b845	8c355103db82
fn	8006F3D0	Code8006F154	src/Code8006F154.c	fn_8006F3D0	exact	-	unnamed	1	56353e2ab242	4e38fd62ae66
fn	8006F400	Code8006F154	src/Code8006F154.c	fn_8006F400	exact	-	unnamed	1	655a2f99513b	4050d1817a2f
fn	8006F430	Code8006F154	src/Code8006F154.c	fn_8006F430	exact	-	unnamed	0	da39a3ee5e6b	d9f408644432
fn	8006F438	Code8006F438	src/Code8006F438.c	fn_8006F438	exact	-	unnamed	2	3651ab65a3b4	3cda84629468
fn	8006F4B4	Code8006F438	src/Code8006F438.c	fn_8006F4B4	exact	-	unnamed	0	da39a3ee5e6b	289692c63638
fn	8006F4E0	Code8006F438	src/Code8006F438.c	fn_8006F4E0	exact	-	unnamed	0	da39a3ee5e6b	7b8e28ed922a
fn	8006F4F0	Code8006F438	src/Code8006F438.c	fn_8006F4F0	exact	-	unnamed	0	da39a3ee5e6b	38876d26e668
fn	8006F518	Code8006F438	src/Code8006F438.c	fn_8006F518	exact	-	unnamed	0	da39a3ee5e6b	e5e32373cc7e
fn	8006F568	Code8006F438	src/Code8006F438.c	fn_8006F568	exact	-	unnamed	0	da39a3ee5e6b	a3d106f74a22
fn	8006F5F8	Code8006F438	src/Code8006F438.c	fn_8006F5F8	exact	-	unnamed	0	da39a3ee5e6b	c3032f6e006b
fn	8006F5FC	Code8006F438	src/Code8006F438.c	fn_8006F5FC	exact	-	unnamed	0	da39a3ee5e6b	8703108ffeb0
fn	8006F600	Code8006F438	src/Code8006F438.c	fn_8006F600	exact	-	unnamed	0	da39a3ee5e6b	f335facbde1a
fn	8006F604	Code8006F438	src/Code8006F438.c	fn_8006F604	exact	-	unnamed	0	da39a3ee5e6b	5320e59ffcd3
fn	80070EC4	Code80070EC4	src/Code80070EC4.c	fn_80070EC4	exact	-	unnamed	1	51c961a4a40b	a451719567a5
fn	80070F00	Code80070EC4	src/Code80070EC4.c	fn_80070F00	exact	-	unnamed	1	9257b5fbd210	a23793d5e469
fn	80070F34	Code80070EC4	src/Code80070EC4.c	fn_80070F34	exact	-	unnamed	2	d1da87ceb99c	8507e4e2f6c3
fn	80070F5C	Code80070EC4	src/Code80070EC4.c	fn_80070F5C	exact	-	unnamed	3	73d027b45ae8	0b22022b217f
fn	80070FB0	Code80070EC4	src/Code80070EC4.c	fn_80070FB0	exact	-	unnamed	1	0352ea835e0a	ea93dece88f7
fn	80070FBC	Code80070EC4	src/Code80070EC4.c	fn_80070FBC	exact	-	unnamed	1	c15a06777bb2	e9d7c84343ae
fn	80070FF0	Code80070EC4	src/Code80070EC4.c	fn_80070FF0	exact	-	unnamed	2	4caad7a0804b	e50f82f0fd3d
fn	80071028	Code80070EC4	src/Code80070EC4.c	fn_80071028	exact	-	unnamed	4	eaa7795c3669	2090c0c04167
fn	80090940	Code80090940	src/Code80090940.c	fn_80090940	exact	-	unnamed	1	8f69131b7259	bc5d7bb563eb
fn	800909B4	Code80090940	src/Code80090940.c	fn_800909B4	exact	-	unnamed	1	f70a5d7b2c7d	d76d56b5f857
fn	800909F4	Code80090940	src/Code80090940.c	fn_800909F4	exact	-	unnamed	1	5f5e23c35e87	df5f185acd63
fn	80090A60	Code80090940	src/Code80090940.c	fn_80090A60	exact	-	unnamed	2	5edd22bd2fea	2015a8286fee
fn	80090B10	Code80090940	src/Code80090940.c	fn_80090B10	exact	-	unnamed	1	ed2d5278722c	a5dd2b1abe5e
fn	80095564	Code80095564	src/Code80095564.c	fn_80095564	exact	-	unnamed	1	dc44a382b560	f7800b7a023e
